age,asvab2,asvab3,asvab4,asvab5,asvab6,asvabc,catgov,catpri,catse,collbarg,earn,earnf,educaa,educba,educdo,educged,educhsd,educmast,educphd,educprof,ethblack,ethhisp,ethwhite,faithc,faithj,faithn,faitho,faithp,height,hgc,hgcf,hgcm,hours,id,l14coun,l14farm,l14town,lgearn,library,male,pov78,regnc,regne,regs,regw,res14no,res14oc,res14so,siblings,tenure,urban,weight85,weight94
30,40,37,44,46,46,40,0,1,0,0,5.49999968231346,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,67,12,12,10,33,5370,0,0,1,1.70474803447723,1,0,#N/A,1,0,0,0,1,0,0,4,4.76999998092651,0,155,180
34,66,55,53,55,59,60,1,0,0,0,16.1600012308144,14.7048158466407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,69,15,10,12,32,2278,0,1,0,2.7825391292572,1,0,0,0,0,1,0,0,0,1,1,3.92000007629395,1,146,140
33,45,51,56,58,56,49,0,1,0,0,9.1999998903586,10.4125974742073,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,61,11,8,12,40,4049,0,0,1,2.21920347213745,1,0,0,0,0,1,0,1,0,0,5,5.78999996185303,1,110,107
31,50,51,53,51,54,51,0,1,0,0,7.34999999551426,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,#N/A,14,12,12,50,5127,0,0,1,1.99470031261444,1,0,0,0,0,0,1,1,0,0,3,0.850000023841858,1,#N/A,138
37,36,34,26,27,47,33,0,1,0,0,8.65000063917134,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,66,12,11,7,40,2748,0,0,1,2.15755939483643,0,0,0,0,0,1,0,0,0,1,2,16.1299991607666,0,136,150
31,64,60,59,62,55,62,1,0,0,0,28.8399978799749,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,60,18,15,16,40,4424,0,0,1,3.36176323890686,1,0,0,0,0,0,1,1,0,0,2,6.82999992370606,1,110,119
36,47,57,47,52,37,50,0,1,0,0,6.00000013043245,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,66,13,12,13,38,4593,0,0,1,1.7917594909668,1,0,0,0,0,0,1,1,0,0,2,16.4400005340576,1,270,#N/A
30,47,44,47,44,36,46,0,1,0,0,9.77999995500892,12.558706660424,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,60,13,10,12,45,1385,0,0,1,2.28033947944641,1,0,0,0,0,1,0,0,0,1,4,0.899999976158142,1,105,125
31,42,33,29,42,44,37,0,1,0,0,12.0100008629772,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,60,12,10,12,40,967,0,0,1,2.48573970794678,1,0,0,1,0,0,0,1,0,0,7,0.189999997615814,0,99,113
32,36,46,44,53,57,41,0,1,0,0,4.55000031055237,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,63,12,12,13,40,5486,0,0,1,1.51512730121613,1,0,0,0,0,1,0,0,0,1,1,1.12000000476837,0,117,135
37,49,54,56,62,72,52,0,1,0,0,11.1099988165607,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,61,13,8,7,45,3992,0,0,1,2.40784549713135,1,0,0,0,0,1,0,0,0,1,3,0.0399999991059303,1,110,114
37,51,59,53,52,54,54,0,1,0,0,9.32000079506143,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,63,12,10,9,40,5478,0,0,1,2.23216271400452,0,0,0,0,0,1,0,0,0,1,0,7.28999996185303,0,240,300
31,42,43,56,40,56,46,0,1,0,0,7.04999992376313,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,62,12,12,12,40,5436,0,1,0,1.95302760601044,0,0,0,1,0,0,0,1,0,0,2,14.710000038147,0,200,200
33,51,57,50,53,65,52,0,1,0,0,17.500001653551,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,69,18,12,12,40,974,0,0,1,2.86220097541809,0,0,0,1,0,0,0,1,0,0,2,5.46000003814697,1,127,135
32,57,60,59,53,65,58,0,1,0,0,8.0000000457117,14.7048158466407,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,68,15,16,12,40,1856,1,0,0,2.0794415473938,1,0,0,0,0,0,1,0,1,0,1,1.39999997615814,1,165,186
30,39,41,53,42,41,43,0,1,0,0,16.3600008343114,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,17,18,12,45,2296,0,0,1,2.79483938217163,1,0,0,0,0,1,0,0,0,1,3,0.25,1,115,140
35,62,59,53,61,62,59,0,1,0,1,9.6100004498292,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,64,14,15,14,40,876,0,0,1,2.26280426979065,1,0,0,1,0,0,0,1,0,0,6,10.4399995803833,1,115,120
34,65,60,59,61,63,62,0,1,0,0,12.3599985168212,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,67,12,12,12,37,1800,0,0,1,2.51446533203125,1,0,0,0,0,0,1,1,0,0,3,14.8999996185303,1,116,122
31,50,57,59,51,50,54,1,0,0,0,12.1300004820384,18.9970342190741,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,60,19,19,16,42,1231,0,0,1,2.49568176269531,1,0,0,0,0,1,0,0,0,1,1,0.579999983310699,1,105,110
33,38,50,47,55,31,43,0,1,0,0,6.50000022039036,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64,14,10,12,32,12004,1,0,0,1.8718022108078,0,0,0,0,1,0,0,1,0,0,6,0.46000000834465,1,158,144
31,39,41,50,35,47,42,0,1,0,0,6.6499999175542,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,#N/A,12,4,10,40,2066,0,0,1,1.8946168422699,1,0,0,1,0,0,0,1,0,0,6,0.670000016689301,0,#N/A,#N/A
30,54,41,62,54,56,53,1,0,0,0,9.96999990091712,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,65,13,12,12,40,5062,0,0,1,2.29958057403564,0,0,0,0,0,1,0,0,0,1,1,9.97999954223633,1,125,145
34,65,61,59,62,66,63,0,1,0,0,38.4599955955701,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,62,16,12,16,40,2298,1,0,0,3.64961862564087,1,0,0,0,0,1,0,0,0,1,5,2.15000009536743,1,112,130
34,64,55,59,53,59,61,0,1,0,0,9.11999925819348,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,60,14,12,13,40,11869,0,0,1,2.2104697227478,1,0,0,1,0,0,0,1,0,0,3,3.07999992370605,0,106,135
33,38,44,47,39,47,42,0,1,0,0,7.35999971900244,12.558706660424,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,65,13,11,12,38,11815,0,0,1,1.99605989456177,1,0,0,0,0,1,0,1,0,0,2,0.0599999986588955,1,208,160
31,28,41,53,46,48,38,1,0,0,0,15.3999978622628,13.6317612535323,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,#N/A,14,11,8,35,4970,1,0,0,2.73436737060547,1,0,0,0,0,1,0,0,0,1,2,1.05999994277954,1,#N/A,152
29,39,57,56,37,44,48,0,1,0,0,5.54000015518235,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,13,14,12,40,4922,0,0,1,1.71199452877045,1,0,0,0,0,1,0,0,0,1,1,1.94000005722046,0,142,140
35,39,48,53,46,47,45,0,1,0,0,5.00000015035391,14.7048158466407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,63,15,16,14,40,11967,0,0,1,1.60943794250488,1,0,#N/A,0,0,1,0,1,0,0,2,0.0799999982118607,1,105,110
33,42,54,44,49,57,46,0,1,0,0,9.80000100522727,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,63,12,12,12,40,12073,0,0,1,2.28238248825073,1,0,0,0,1,0,0,1,0,0,2,1.48000001907349,1,185,220
30,34,41,41,32,37,38,0,1,0,1,5.65000029678557,11.4856520673156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,60,12,12,12,38,5614,1,0,0,1.73165559768677,0,0,1,0,0,1,0,0,0,1,7,1.44000005722046,1,125,145
30,58,50,59,61,56,56,1,0,0,1,10.4099987419818,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,68,18,11,12,60,4886,0,0,1,2.34276676177979,1,0,0,0,0,0,1,1,0,0,4,5.03999996185303,0,150,136
32,42,48,50,62,54,46,0,0,1,0,11.6200005022565,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,17,17,14,50,4592,0,0,1,2.45272779464722,1,0,0,0,0,0,1,1,0,0,2,1.58000004291534,1,118,123
31,39,41,47,54,47,42,0,1,0,0,11.1499991178856,12.558706660424,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,66,13,10,10,48,835,0,0,1,2.41143941879272,1,0,0,1,0,0,0,1,0,0,1,3.53999996185303,1,128,167
34,53,57,56,62,66,55,1,0,0,1,11.2099998197906,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67,17,12,12,40,4826,1,0,0,2.4168062210083,1,0,0,1,0,0,0,1,0,0,2,1,1,118,125
31,62,59,62,58,60,61,0,1,0,0,16.1000008145899,17.9239796259658,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,62,18,12,12,40,3295,0,0,1,2.77881932258606,1,0,0,0,1,0,0,1,0,0,2,1,1,125,132
30,42,33,26,48,43,36,0,1,0,0,10.3500002280795,11.4856520673156,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,60,12,12,6,40,298,0,0,1,2.33698654174805,1,0,1,0,1,0,0,1,0,0,4,12.5200004577637,1,105,129
35,42,52,50,47,34,47,1,0,0,0,6.35000012780074,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,64,12,12,12,35,3927,0,0,1,1.8484548330307,0,0,0,0,0,1,0,0,0,1,4,4.21000003814697,0,123,122
33,47,44,35,42,50,43,0,1,0,0,5.3499995997328,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,67,12,8,12,40,2459,0,1,0,1.67709648609161,1,0,0,1,0,0,0,1,0,0,3,1.78999996185303,0,220,240
34,51,54,59,53,56,54,0,1,0,0,12.9799981257313,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,65,12,12,12,40,3739,0,0,1,2.56340956687927,1,0,0,1,0,0,0,1,0,0,3,16.1499996185303,1,115,135
36,47,59,56,47,48,52,0,1,0,0,5.24999980647442,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,61,12,12,10,33,1608,0,0,1,1.65822803974152,0,0,0,0,0,0,1,1,0,0,2,2.05999994277954,1,107,108
36,55,43,50,62,66,51,0,1,0,0,13.8400006855757,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,68,13,12,12,45,3725,1,0,0,2.62756299972534,1,0,0,1,0,0,0,1,0,0,2,16.6299991607666,1,160,187
32,47,59,59,56,57,53,0,1,0,0,19.2299977611586,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65,16,16,14,40,75,0,0,1,2.95647144317627,1,0,#N/A,0,1,0,0,1,0,0,3,1.41999995708466,1,116,122
31,46,54,56,59,57,51,0,1,0,0,12.299999341377,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,63,16,16,16,45,1374,0,0,1,2.50959920883179,1,0,0,0,0,1,0,0,0,1,2,0.850000023841858,1,115,118
35,62,61,59,61,56,61,0,0,1,0,22.5000015262719,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,65,14,17,12,30,2877,0,0,1,3.11351537704468,1,0,0,0,1,0,0,1,0,0,4,9.1899995803833,1,125,135
30,39,44,50,50,48,43,0,1,0,0,11.1499991178856,11.4856520673156,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,12,14,13,40,3118,0,0,1,2.41143941879272,0,0,0,0,1,0,0,1,0,0,6,10.3500003814697,1,120,130
32,42,56,53,41,41,48,1,0,0,0,12.0100008629772,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,65,18,12,11,40,3341,0,0,1,2.48573970794678,1,0,0,0,0,1,0,1,0,0,5,9.25,0,160,180
35,57,57,53,58,53,56,0,1,0,0,6.82999957058047,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,67,12,15,11,40,5151,0,0,1,1.92132461071014,1,0,0,0,0,1,0,1,0,0,8,0.28999999165535,0,137,130
36,35,37,44,41,47,38,0,1,0,0,6.90000002833993,7.1934336948822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,65,8,7,8,40,5526,1,0,0,1.93152141571045,0,0,0,0,0,1,0,0,0,1,1,6.76999998092651,0,106,106
34,62,61,59,57,54,61,0,1,0,0,33.6500030068309,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,68,16,16,12,40,2004,0,0,1,3.51601314544678,1,0,0,1,0,0,0,1,0,0,2,4.61999988555908,1,155,162
32,43,46,59,51,54,48,0,1,0,0,6.99999962979244,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,61,12,14,13,40,3135,0,0,1,1.94591009616852,1,0,0,0,1,0,0,1,0,0,4,7.82999992370606,1,107,110
36,38,54,50,49,56,45,0,1,0,0,6.50000022039036,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,67,12,10,9,40,1551,0,0,1,1.8718022108078,0,0,0,0,0,0,1,0,0,1,1,0.0799999982118607,1,155,175
35,59,61,53,53,48,58,0,1,0,0,5.75000007152584,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,61,14,14,13,40,4560,1,0,0,1.74919986724854,0,0,1,0,0,0,1,1,0,0,1,2.86999988555908,1,192,250
34,45,57,62,48,45,52,0,1,0,0,9.21999954810389,14.7048158466407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,65,15,12,12,40,1274,0,0,1,2.22137498855591,1,0,#N/A,0,0,1,0,0,0,1,1,2.76999998092651,0,105,110
33,49,57,56,61,59,53,1,0,0,1,15.1100007630184,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,67,12,8,12,40,1826,0,0,1,2.71535682678223,1,0,1,0,0,0,1,1,0,0,5,13.8800001144409,1,130,180
30,36,39,38,43,48,37,1,0,0,0,12.1000011462339,13.6317612535323,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,65,14,8,12,30,4413,0,0,1,2.49320554733276,1,0,0,0,0,0,1,1,0,0,5,1.83000004291534,1,126,155
35,58,59,59,55,56,59,0,1,0,0,11.5500013355178,14.7048158466407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,15,12,12,40,4033,0,0,1,2.44668555259705,1,0,0,0,0,1,0,0,0,1,5,8.47999954223633,0,115,115
33,38,33,35,43,45,36,0,1,0,1,8.97000114055308,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,65,12,13,8,37,4581,1,0,0,2.19388580322266,1,0,0,0,0,0,1,1,0,0,10,0.129999995231628,1,112,120
29,49,34,56,40,42,47,0,1,0,0,7.04999992376313,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,61,12,12,12,45,5626,0,0,1,1.95302760601044,1,0,0,0,0,1,0,0,0,1,5,6.96000003814697,1,127,132
36,42,57,59,51,51,50,0,1,0,0,4.50000016993585,11.4856520673156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,67,12,8,8,30,4745,0,0,1,1.5040774345398,0,0,0,1,0,0,0,1,0,0,8,2.32999992370605,0,135,140
34,42,38,41,43,48,41,0,1,0,0,5.49999968231346,10.4125974742073,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,67,11,12,12,40,842,1,0,0,1.70474803447723,1,0,0,1,0,0,0,1,0,0,2,0.810000002384186,1,190,215
34,51,57,56,41,53,54,0,1,0,0,6.00000013043245,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,67,12,8,12,40,4337,0,0,1,1.7917594909668,1,0,0,0,0,0,1,1,0,0,1,0.0799999982118607,1,130,130
35,47,52,53,46,41,50,1,0,0,1,12.0000002837208,12.558706660424,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,#N/A,13,8,7,50,1814,1,0,0,2.4849066734314,1,0,#N/A,0,0,0,1,1,0,0,5,9.85000038146973,1,#N/A,185
34,62,61,59,61,48,61,1,0,0,1,12.0599995222863,17.9239796259658,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67,18,12,12,35,4874,0,0,1,2.48989415168762,1,0,#N/A,1,0,0,0,1,0,0,3,8.96000003814697,1,170,180
34,57,57,56,59,37,57,0,1,0,0,10.5000008846453,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,12,8,5,32,2775,0,1,0,2.35137534141541,0,0,0,0,0,1,0,0,0,1,5,2.73000001907349,0,122,185
33,42,55,47,54,53,47,0,1,0,0,13.9499991903205,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,#N/A,13,12,10,50,1912,1,0,0,2.63547945022583,1,0,0,0,0,0,1,1,0,0,6,3.46000003814697,1,#N/A,142
30,59,59,62,60,55,60,0,1,0,0,16.6299992505456,12.558706660424,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,65,13,11,8,40,4488,0,0,1,2.81120824813843,1,0,0,0,0,0,1,1,0,0,2,6.36999988555908,1,115,143
35,58,57,59,47,56,58,0,1,0,0,9.00000035701358,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67,14,12,12,32,4679,0,0,1,2.19722461700439,1,0,0,0,0,0,1,1,0,0,2,2.90000009536743,0,125,128
31,40,52,50,50,62,46,0,1,0,0,6.00000013043245,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,61,12,12,12,30,3020,0,0,1,1.7917594909668,1,0,0,0,1,0,0,1,0,0,5,0.419999986886978,1,112,142
34,39,48,41,50,60,42,0,1,0,0,11.479999595625,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,62,12,11,10,40,1335,0,0,1,2.44060635566711,1,0,1,0,0,1,0,0,0,1,3,16.2299995422363,1,114,130
36,57,60,53,54,63,57,0,1,0,0,5.49999968231346,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,65,12,16,12,35,2021,0,0,1,1.70474803447723,1,0,0,1,0,0,0,1,0,0,5,7,1,140,135
32,47,56,56,61,61,52,1,0,0,1,11.1099988165607,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,63,16,12,12,45,1589,0,0,1,2.40784549713135,0,0,#N/A,0,0,0,1,1,0,0,3,0.0599999986588955,1,142,160
32,40,39,23,59,52,36,0,1,0,1,12.8499995058784,9.33954288109891,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,65,10,12,10,70,3652,0,0,1,2.55334377288818,1,0,0,1,0,0,0,1,0,0,6,2.09999990463257,1,118,145
30,42,31,41,43,55,39,0,1,0,0,7.10000018094276,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,66,12,7,12,40,5551,0,0,1,1.96009480953217,0,0,0,0,0,1,0,0,0,1,2,10.1700000762939,0,130,130
30,65,59,59,62,45,62,1,0,0,0,13.4600008236162,20.0700888121825,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,65,20,20,18,50,12049,0,0,1,2.59972238540649,1,0,0,0,0,0,1,0,0,1,5,3.03999996185303,1,115,115
35,65,60,62,59,59,63,0,0,1,0,4.15999992255437,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,63,14,14,16,60,3025,0,0,1,1.42551505565643,1,0,0,0,1,0,0,1,0,0,4,0.629999995231628,1,175,195
32,39,56,56,48,52,48,0,1,0,0,12.0000002837208,15.777870439749,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,63,16,16,14,35,609,0,0,1,2.4849066734314,1,0,0,1,0,0,0,1,0,0,7,6.86999988555908,1,168,200
31,61,51,59,50,52,58,1,0,0,1,5.9600003423636,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,70,16,12,12,50,2533,0,1,0,1.78507053852081,1,0,0,1,0,0,0,1,0,0,2,0.0199999995529652,0,138,#N/A
36,53,56,53,50,55,54,0,1,0,0,16.8200000078926,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,14,12,12,40,3793,0,0,1,2.82256865501404,1,0,0,1,0,0,0,1,0,0,3,16,1,120,125
29,55,46,62,53,49,55,0,1,0,0,25.0000015035392,16.8509250328574,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64,17,12,12,40,3370,0,0,1,3.21887588500977,0,0,#N/A,1,0,0,0,1,0,0,0,6.92000007629395,1,120,159
37,36,30,44,43,53,37,0,1,0,0,5.49999968231346,11.4856520673156,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,67,12,5,2,40,5045,1,0,0,1.70474803447723,0,0,1,0,0,1,0,0,0,1,1,2.19000005722046,1,120,130
31,39,29,38,27,28,36,0,1,0,0,4.59999993641789,8.26648828799056,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,68,9,12,12,40,2134,1,0,0,1.52605628967285,1,0,0,0,0,1,0,0,0,1,3,1.5,0,150,159
30,64,59,56,54,54,61,1,0,0,1,13.550001547462,12.558706660424,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,66,13,8,10,40,915,0,0,1,2.60638666152954,1,0,0,1,0,0,0,1,0,0,10,2.98000001907349,1,135,155
30,26,20,20,46,22,23,0,1,0,0,5.49999968231346,6.12037910177384,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,64,7,2,8,40,3438,1,0,0,1.70474803447723,0,0,1,1,0,0,0,0,1,0,10,0.0799999982118607,1,163,180
35,46,47,50,59,50,47,0,1,0,0,11.6900002523799,13.6317612535323,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,63,14,10,12,40,3547,0,0,1,2.45873379707336,1,0,0,1,0,0,0,1,0,0,4,0.899999976158142,1,114,118
30,43,43,38,44,42,42,0,1,0,0,8.47999900840543,14.7048158466407,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,69,15,12,6,40,1530,0,0,1,2.13771033287048,0,0,0,0,0,1,0,0,0,1,4,5.40000009536743,1,160,200
32,57,51,50,62,59,54,0,1,0,0,14.4199989125223,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,63,14,12,12,40,2088,0,0,1,2.66861605644226,1,0,0,1,0,0,0,1,0,0,6,9.32999992370606,0,95,95
36,62,60,59,62,69,61,1,0,0,0,11.5299990227865,17.9239796259658,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,66,18,12,8,60,4975,0,0,1,2.44495224952698,1,0,0,0,0,1,0,0,0,1,2,6.80999994277954,0,140,160
32,50,55,53,60,60,52,0,1,0,0,14.0800001793012,15.777870439749,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,16,12,10,43,3402,1,0,0,2.64475536346436,0,0,0,1,0,0,0,1,0,0,1,4.88000011444092,1,117,112
30,53,61,62,47,47,57,1,0,0,0,14.9499984896026,18.9970342190741,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,65,19,12,12,40,501,0,0,1,2.70471119880676,1,0,0,0,0,1,0,1,0,0,2,4.86999988555908,1,160,160
35,54,59,50,53,58,54,1,0,0,0,14.9800012365894,14.7048158466407,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,62,15,20,18,40,3387,1,0,0,2.70671606063843,1,0,0,1,0,0,0,1,0,0,3,6.61999988555908,1,118,140
32,40,44,41,62,66,41,0,1,0,0,11.7700009142343,14.7048158466407,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,63,15,0,2,30,1723,0,0,1,2.46555399894714,1,0,1,0,0,0,1,1,0,0,10,5.05999994277954,1,124,138
35,40,51,50,60,56,45,0,1,0,0,10.1000010152629,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,69,12,8,10,38,287,0,0,1,2.31253552436829,1,0,0,0,1,0,0,1,0,0,3,8.11999988555908,1,160,170
36,54,43,47,60,54,50,0,1,0,0,5.42999989997097,12.558706660424,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,60,13,12,13,60,3315,0,0,1,1.69193911552429,1,0,0,1,0,0,0,1,0,0,5,0.25,1,125,205
33,39,28,41,38,40,37,0,1,0,1,7.25000019900104,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,65,12,9,8,40,1888,0,0,1,1.981001496315,1,0,1,0,1,0,0,1,0,0,3,8,0,110,131
32,42,52,56,52,54,48,0,1,0,0,11.3900016229988,15.777870439749,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65,16,12,12,40,11848,1,0,0,2.43273591995239,0,0,1,0,0,1,0,0,0,1,4,2.73000001907349,1,140,180
32,45,50,44,52,53,46,0,1,0,0,5.01999985080777,12.558706660424,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,67,13,12,12,40,1848,0,0,1,1.61342990398407,1,0,0,0,0,0,1,1,0,0,3,0.689999997615814,1,120,115
30,61,57,50,53,50,57,1,0,0,0,9.1100004335767,13.6317612535323,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,69,14,12,12,40,1240,0,0,1,2.20937275886536,1,0,0,0,0,1,0,0,0,1,1,7.76999998092651,0,185,200
29,59,52,59,62,56,57,1,0,0,0,19.6100001538949,20.0700888121825,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,70,20,16,12,50,1633,0,0,1,2.97603964805603,1,0,0,0,0,1,0,1,0,0,3,1.91999995708466,1,175,190
32,45,39,47,56,54,44,0,1,0,0,5.75000007152584,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64,12,8,12,40,3738,0,0,1,1.74919986724854,0,0,0,1,0,0,0,1,0,0,3,1.12000000476837,1,150,120
30,43,33,41,46,51,40,0,1,0,0,20.6700010397485,11.4856520673156,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,63,12,12,12,40,1727,0,0,1,3.02868342399597,1,0,0,0,0,0,1,1,0,0,10,1.21000003814697,1,100,120
31,66,61,62,60,46,64,0,1,0,0,15.7500016093565,15.777870439749,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67,16,16,12,40,4662,0,0,1,2.756840467453,1,0,0,0,1,0,0,1,0,0,4,9.21000003814697,1,143,145
34,35,29,20,36,35,30,0,1,0,0,6.59999956378468,13.6317612535323,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,66,14,12,12,40,744,0,0,1,1.88706958293915,1,0,1,1,0,0,0,1,0,0,2,9,1,142,150
30,40,48,47,58,56,44,0,1,0,0,7.11000049626907,13.6317612535323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,68,14,9,8,40,2627,0,0,1,1.96150231361389,0,0,#N/A,0,0,1,0,0,0,1,3,7.09999990463257,0,205,225
